_index,_id,_version,_score,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.ip,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.dstuser,_source.rule.firedtimes,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.id,_source.rule.nist_800_53,_source.rule.gpg13,_source.rule.gdpr,_source.decoder.parent,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.srcuser,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.data.uid,_source.data.srcip,_source.data.euid,_source.data.tty,_source.data.srcport,_source.data.pwd,_source.data.command,_source.decoder.ftscomment,_source.data.extra_data,_source.data.audit.uid,_source.data.audit.res,_source.data.audit.auid,_source.data.audit.session,_source.data.audit.pid,_source.data.audit.id,_source.data.audit.type,_source.data.audit.key,_source.data.event_type,_source.data.audit.gid,_source.data.audit.dev,_source.data.audit.prom,_source.data.audit.old_prom,_source.data.tx_guessed,_source.data.tx_id,_source.data.app_proto,_source.data.in_iface,_source.data.src_ip,_source.data.src_port,_source.data.alert.severity,_source.data.alert.signature_id,_source.data.alert.rev,_source.data.alert.metadata.updated_at,_source.data.alert.metadata.confidence,_source.data.alert.metadata.created_at,_source.data.alert.metadata.signature_severity,_source.data.alert.gid,_source.data.alert.signature,_source.data.alert.action,_source.data.alert.category,_source.data.flow_id,_source.data.dest_ip,_source.data.proto,_source.data.http.hostname,_source.data.http.protocol,_source.data.http.http_method,_source.data.http.http_content_type,_source.data.http.length,_source.data.http.url,_source.data.http.http_user_agent,_source.data.http.status,_source.data.files,_source.data.dest_port,_source.data.pkt_src,_source.data.flow.src_ip,_source.data.flow.src_port,_source.data.flow.pkts_toserver,_source.data.flow.dest_ip,_source.data.flow.start,_source.data.flow.bytes_toclient,_source.data.flow.bytes_toserver,_source.data.flow.pkts_toclient,_source.data.flow.dest_port,_source.data.timestamp,_source.data.direction,_source.data.audit.syscall,_source.data.audit.fsgid,_source.data.audit.suid,_source.data.audit.egid,_source.data.audit.exe,_source.data.audit.file.inode,_source.data.audit.file.mode,_source.data.audit.file.name,_source.data.audit.sgid,_source.data.audit.execve.a1,_source.data.audit.execve.a0,_source.data.audit.euid,_source.data.audit.command,_source.data.audit.ppid,_source.data.audit.fsuid,_source.data.audit.exit,_source.data.audit.cwd,_source.data.audit.success,_source.data.audit.tty,_source.data.audit.arch,_source.rule.frequency,_source.previous_output,_source.data.audit.list,_source.data.id
wazuh-alerts-4.x-2025.09.06,bb2MIJkB3F8sVEMhVtIt,1,1,sudo,2025-09-06T19:41:21.015517+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),15,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T19:41:21.015517+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=1000),log,"Sep 7, 2025 @ 01:11:19.930",/var/log/auth.log,1757187679.163627,"Sep 7, 2025 @ 01:11:19.930",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,cL2MIJkB3F8sVEMhcdJ-,1,1,sshd-session,2025-09-06T19:41:36.960809+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali(uid=1000),16,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T19:41:36.960809+00:00 cyberpi sshd-session[12884]: pam_unix(sshd:session): session opened for user kali(uid=1000) by kali(uid=0),log,"Sep 7, 2025 @ 01:11:37.002",/var/log/auth.log,1757187697.164949,"Sep 7, 2025 @ 01:11:37.002",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,dL2QIJkB3F8sVEMhfdKw,1,1,sudo,2025-09-06T19:46:01.134277+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),17,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T19:46:01.134277+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=1000),log,"Sep 7, 2025 @ 01:16:01.418",/var/log/auth.log,1757187961.165419,"Sep 7, 2025 @ 01:16:01.418",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,db2QIJkB3F8sVEMhfdKw,1,1,sudo,2025-09-06T19:46:01.127508+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,8,false,3,"[""10.2.5"",""10.2.2""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""AU.14"",""AC.7"",""AC.6""]","[""7.6"",""7.8"",""7.13""]","[""IV_32.2""]",sudo,sudo,2025-09-06T19:46:01.127508+00:00 cyberpi sudo:     kali : TTY=pts/3 ; PWD=/home/kali ; USER=root ; COMMAND=/usr/bin/suricata -i eth0 --init-errors-fatal,log,"Sep 7, 2025 @ 01:16:01.418",/var/log/auth.log,1757187961.165874,"Sep 7, 2025 @ 01:16:01.418",kali,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , , ,pts/3, ,/home/kali,/usr/bin/suricata -i eth0 --init-errors-fatal,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,er2UIJkB3F8sVEMhENKk,1,1,sudo,2025-09-06T19:49:48.644666+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,11,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T19:49:48.644666+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 7, 2025 @ 01:19:48.722",/var/log/auth.log,1757188188.168344,"Sep 7, 2025 @ 01:19:48.722", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,gL2UIJkB3F8sVEMhS9Ir,1,1,sudo,2025-09-06T19:50:05.442519+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),21,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T19:50:05.442519+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=1000),log,"Sep 7, 2025 @ 01:20:05.419",/var/log/auth.log,1757188205.170139,"Sep 7, 2025 @ 01:20:05.419",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,hL2WIJkB3F8sVEMhNNLs,1,1,sudo,2025-09-06T19:52:08.386553+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,11,false,3,"[""10.2.5"",""10.2.2""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""AU.14"",""AC.7"",""AC.6""]","[""7.6"",""7.8"",""7.13""]","[""IV_32.2""]",sudo,sudo,2025-09-06T19:52:08.386553+00:00 cyberpi sudo:     kali : TTY=pts/3 ; PWD=/home/kali ; USER=root ; COMMAND=/usr/bin/suricata -i wlan0 -l /var/log/suricata/,log,"Sep 7, 2025 @ 01:22:10.033",/var/log/auth.log,1757188330.172015,"Sep 7, 2025 @ 01:22:10.033",kali,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , , ,pts/3, ,/home/kali,/usr/bin/suricata -i wlan0 -l /var/log/suricata/,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,hr2WIJkB3F8sVEMhb9KF,1,1,sudo,2025-09-06T19:52:29.632164+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),23,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T19:52:29.632164+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=1000),log,"Sep 7, 2025 @ 01:22:29.248",/var/log/auth.log,1757188349.173131,"Sep 7, 2025 @ 01:22:29.248",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,ir2WIJkB3F8sVEMh5tIZ,1,1,sudo,2025-09-06T19:52:52.765957+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,15,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T19:52:52.765957+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 7, 2025 @ 01:22:53.693",/var/log/auth.log,1757188373.175849,"Sep 7, 2025 @ 01:22:53.693", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,kr2XIJkB3F8sVEMhhNKf,1,1,sudo,2025-09-06T19:53:37.098040+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,15,false,3,"[""10.2.5"",""10.2.2""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""AU.14"",""AC.7"",""AC.6""]","[""7.6"",""7.8"",""7.13""]","[""IV_32.2""]",sudo,sudo,2025-09-06T19:53:37.098040+00:00 cyberpi sudo:     kali : TTY=pts/6 ; PWD=/home/kali ; USER=root ; COMMAND=/usr/bin/suricata-update,log,"Sep 7, 2025 @ 01:23:37.248",/var/log/auth.log,1757188417.179522,"Sep 7, 2025 @ 01:23:37.248",kali,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , , ,pts/6, ,/home/kali,/usr/bin/suricata-update,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,lL2XIJkB3F8sVEMh69K1,1,1,sudo,2025-09-06T19:54:06.319968+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),27,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T19:54:06.319968+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=1000),log,"Sep 7, 2025 @ 01:24:07.339",/var/log/auth.log,1757188447.180446,"Sep 7, 2025 @ 01:24:07.339",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,lr2XIJkB3F8sVEMh69K1,1,1,systemd,2025-09-06T19:54:06.820115+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7, ,1,false,5, , , ,Systemd: Service exited due to a failure.,"[""local"",""systemd""]",40704, ,"[""4.3""]","[""IV_35.7.d""]", ,systemd,"2025-09-06T19:54:06.820115+00:00 cyberpi systemd[1]: suricata.service: Control process exited, code=exited, status=1/FAILURE",log,"Sep 7, 2025 @ 01:24:07.339",/var/log/syslog,1757188447.181457,"Sep 7, 2025 @ 01:24:07.339", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,mL2YIJkB3F8sVEMhLNIf,1,1,sudo,2025-09-06T19:54:17.700011+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,17,false,3,"[""10.2.5"",""10.2.2""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""AU.14"",""AC.7"",""AC.6""]","[""7.6"",""7.8"",""7.13""]","[""IV_32.2""]",sudo,sudo,2025-09-06T19:54:17.700011+00:00 cyberpi sudo:     kali : TTY=pts/6 ; PWD=/home/kali ; USER=root ; COMMAND=/usr/bin/grep rules_loaded /var/log/suricata/stats.log,log,"Sep 7, 2025 @ 01:24:16.945",/var/log/auth.log,1757188456.182164,"Sep 7, 2025 @ 01:24:16.945",kali,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , , ,pts/6, ,/home/kali,/usr/bin/grep rules_loaded /var/log/suricata/stats.log,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,m72YIJkB3F8sVEMhjdLI,1,1, , ,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7, ,1,false,6, , , ,Processes running for all users were queried with ps command.,"[""audit_detections""]",92604, , , ,auditd,auditd,"type=SYSCALL msg=audit(1757188480.669:14200): arch=c00000b7 syscall=221 success=yes exit=0 a0=7ff487d6d0 a1=7fb45dbef0 a2=559a28ab90 a3=0 items=2 ppid=15750 pid=19663 auid=1000 uid=1000 gid=1003 euid=1000 suid=1000 fsuid=1000 egid=1003 sgid=1003 fsgid=1003 tty=pts6 ses=14 comm=""ps"" exe=""/usr/bin/ps"" key=""exec_log""ARCH=aarch64 SYSCALL=execve AUID=""kali"" UID=""kali"" GID=""kali"" EUID=""kali"" SUID=""kali"" FSUID=""kali"" EGID=""kali"" SGID=""kali"" FSGID=""kali"" type=EXECVE msg=audit(1757188480.669:14200): argc=2 a0=""ps"" a1=""-aux"" type=CWD msg=audit(1757188480.669:14200): cwd=""/home/kali"" type=PATH msg=audit(1757188480.669:14200): item=0 name=""/usr/bin/ps"" inode=404544 dev=08:02 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PATH msg=audit(1757188480.669:14200): item=1 name=""/lib/ld-linux-aarch64.so.1"" inode=398187 dev=08:02 mode=0100755 ouid=0 ogid=0 rdev=00:00 nametype=NORMAL cap_fp=0 cap_fi=0 cap_fe=0 cap_fver=0 cap_frootid=0OUID=""root"" OGID=""root"" type=PROCTITLE msg=audit(1757188480.669:14200): proctitle=7073002D617578",log,"Sep 7, 2025 @ 01:24:41.248",/var/log/audit/audit.log,1757188481.183603,"Sep 7, 2025 @ 01:24:41.248", ,"[""Process Discovery""]","[""T1057""]","[""Discovery""]", , , , , , , , , ,1000, ,1000,14,19663,14200,SYSCALL,exec_log, ,1003, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,221,1003,1000,1003,/usr/bin/ps,404544,0100755,/usr/bin/ps,1003,-aux,ps,1000,ps,15750,1000,0,/home/kali,yes,pts6,c00000b7, , , , 
wazuh-alerts-4.x-2025.09.06,nL2YIJkB3F8sVEMhjdLI,1,1, , ,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7, ,3,false,3,"[""10.5.2"",""10.5.5""]","[""164.312.b""]","[""CC6.1"",""CC7.2"",""CC7.3"",""PI1.4"",""PI1.5"",""CC7.1"",""CC8.1""]",Log file rotated.,"[""ossec""]",591,"[""AU.9""]","[""10.1""]","[""II_5.1.f"",""IV_35.7.d""]", ,ossec,ossec: File rotated (inode changed): '/var/log/audit/audit.log'.,log,"Sep 7, 2025 @ 01:24:42.662",logcollector,1757188482.185450,"Sep 7, 2025 @ 01:24:42.662", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,or2ZIJkB3F8sVEMhFNLt,1,1,sudo,2025-09-06T19:55:22.518975+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),30,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T19:55:22.518975+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=1000),log,"Sep 7, 2025 @ 01:25:23.040",/var/log/auth.log,1757188523.187229,"Sep 7, 2025 @ 01:25:23.040",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,pb2cIJkB3F8sVEMhTtLf,1,1,sudo,2025-09-06T19:58:53.787229+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,20,false,3,"[""10.2.5"",""10.2.2""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",Successful sudo to ROOT executed.,"[""syslog"",""sudo""]",5402,"[""AU.14"",""AC.7"",""AC.6""]","[""7.6"",""7.8"",""7.13""]","[""IV_32.2""]",sudo,sudo,2025-09-06T19:58:53.787229+00:00 cyberpi sudo:     kali : TTY=pts/3 ; PWD=/home/kali ; USER=root ; COMMAND=/usr/bin/suricata -i wlan0 -l /var/log/suricata/,log,"Sep 7, 2025 @ 01:28:54.694",/var/log/auth.log,1757188734.188642,"Sep 7, 2025 @ 01:28:54.694",kali,"[""Sudo and Sudo Caching""]","[""T1548.003""]","[""Privilege Escalation"",""Defense Evasion""]", , , ,pts/3, ,/home/kali,/usr/bin/suricata -i wlan0 -l /var/log/suricata/,First time user executed the sudo command, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,qr2dIJkB3F8sVEMhI9KO,1,1, , ,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7, ,7,false,10,"[""10.6.1"",""11.4""]","[""164.312.b""]","[""CC6.1"",""CC6.8"",""CC7.2"",""CC7.3""]",Auditd: Device enables promiscuous mode.,"[""audit"",""audit_anom""]",80710,"[""AU.6"",""SI.4""]","[""4.14""]","[""IV_30.1.g"",""IV_35.7.d""]",auditd,auditd,"type=ANOM_PROMISCUOUS msg=audit(1757188787.228:16173): dev=wlan0 prom=0 old_prom=256 auid=1000 uid=0 gid=0 ses=11AUID=""kali"" UID=""root"" GID=""root""",log,"Sep 7, 2025 @ 01:29:47.620",/var/log/audit/audit.log,1757188787.193757,"Sep 7, 2025 @ 01:29:47.620", , , , , , , , , , , , , ,0, ,1000,"11AUID=""kali""", ,16173,ANOM_PROMISCUOUS, , ,0,wlan0,0,256, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,rL2dIJkB3F8sVEMhL9JH,1,1,sshd-session,2025-09-06T19:59:53.762484+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali,25,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T19:59:53.762484+00:00 cyberpi sshd-session[11529]: pam_unix(sshd:session): session closed for user kali,log,"Sep 7, 2025 @ 01:29:53.416",/var/log/auth.log,1757188793.194817,"Sep 7, 2025 @ 01:29:53.416", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,rb2dIJkB3F8sVEMhOtL_,1,1,sshd-session,2025-09-06T19:59:57.643247+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali,26,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T19:59:57.643247+00:00 cyberpi sshd-session[15725]: pam_unix(sshd:session): session closed for user kali,log,"Sep 7, 2025 @ 01:29:57.298",/var/log/auth.log,1757188797.195222,"Sep 7, 2025 @ 01:29:57.298", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,Kr1qIJkB3F8sVEMh0tKB,1,1,sudo,2025-09-06T19:04:46.018146+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root,7,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session closed.,"[""pam"",""syslog""]",5502,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T19:04:46.018146+00:00 cyberpi sudo: pam_unix(sudo:session): session closed for user root,log,"Sep 7, 2025 @ 00:34:47.958",/var/log/auth.log,1757185487.139657,"Sep 7, 2025 @ 00:34:47.958", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,Kb1qIJkB3F8sVEMhkdLn,1,1,sudo,2025-09-06T19:04:36.245118+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,root(uid=0),6,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",PAM: Login session opened.,"[""pam"",""syslog"",""authentication_success""]",5501,"[""AU.14"",""AC.7""]","[""7.8"",""7.9""]","[""IV_32.2""]",pam,pam,2025-09-06T19:04:36.245118+00:00 cyberpi sudo: pam_unix(sudo:session): session opened for user root(uid=0) by kali(uid=1000),log,"Sep 7, 2025 @ 00:34:36.793",/var/log/auth.log,1757185476.139202,"Sep 7, 2025 @ 00:34:36.793",kali,"[""Valid Accounts""]","[""T1078""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access""]",1000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2025.09.06,Jr1qIJkB3F8sVEMhjtIT,1,1,sshd-session,2025-09-06T19:04:31.118257+00:00,192.168.1.41,cyberpi,001,LAPTOP-K8OGF4C7,kali,1,false,3,"[""10.2.5""]","[""164.312.b""]","[""CC6.8"",""CC7.2"",""CC7.3""]",sshd: authentication success.,"[""syslog"",""sshd"",""authentication_success""]",5715,"[""AU.14"",""AC.7""]","[""7.1"",""7.2""]","[""IV_32.2""]",sshd,sshd,2025-09-06T19:04:31.118257+00:00 cyberpi sshd-session[6711]: Accepted password for kali from 192.168.1.37 port 26098 ssh2,log,"Sep 7, 2025 @ 00:34:31.058",/var/log/auth.log,1757185471.137687,"Sep 7, 2025 @ 00:34:31.058", ,"[""Valid Accounts"",""Remote Services""]","[""T1078"",""T1021""]","[""Defense Evasion"",""Persistence"",""Privilege Escalation"",""Initial Access"",""Lateral Movement""]", ,192.168.1.37, , ,26098, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
